sku_id,sku_name,total_value
1009,Electronics_Batteries_1009,231.93
1056,Snacks_Nuts_1056,15.24
1021,Grocery_Canned Goods_1021,73.53
1074,Personal Care_Skincare_1074,313.35
1063,Snacks_Chocolates_1063,48.66
1049,Electronics_Batteries_1049,354.48
1133,Electronics_Mobile Accessories_1133,86.31
1184,Snacks_Chocolates_1184,67.23
1063,Snacks_Chocolates_1063,82.74
1140,Personal Care_Shampoo_1140,143.4
1132,Dairy_Butter_1132,139.12
1164,Electronics_Cables_1164,1000.8
1055,Dairy_Butter_1055,44.56
1181,Personal Care_Soap_1181,98.46
1119,Grocery_Pasta_1119,108.21
1140,Personal Care_Shampoo_1140,182.82
1154,Household_Cleaning Supplies_1154,95.34
1068,Electronics_Chargers_1068,95.09
1195,Snacks_Chocolates_1195,71.12
1067,Grocery_Cereals_1067,42.13
1175,Household_Trash Bags_1175,50.86
1146,Snacks_Chocolates_1146,40.58
1154,Household_Cleaning Supplies_1154,47.67
1132,Dairy_Butter_1132,59.12
1063,Snacks_Chocolates_1063,68.95
1081,Snacks_Nuts_1081,42.75
1183,Electronics_Batteries_1183,133.79
1076,Snacks_Chocolates_1076,67.26
1125,Personal Care_Toothpaste_1125,107.88
1195,Snacks_Chocolates_1195,20.92
1152,Personal Care_Toothpaste_1152,269.7
1026,Snacks_Biscuits_1026,17.1
1030,Dairy_Cream_1030,56.19
1033,Household_Paper Products_1033,110.28
1081,Snacks_Nuts_1081,25.65
1088,Household_Cleaning Supplies_1088,21.16
1082,Household_Detergent_1082,178.64
1078,Electronics_Cables_1078,898.65
1197,Electronics_Mobile Accessories_1197,52.74
1177,Snacks_Chips_1177,7.23
1056,Snacks_Nuts_1056,5.98
1136,Personal Care_Shampoo_1136,102.5
1092,Household_Detergent_1092,112.76
1163,Household_Paper Products_1163,186.95
1061,Personal Care_Skincare_1061,161.46
1096,Electronics_Mobile Accessories_1096,192.6
1090,Dairy_Cheese_1090,186.36
1042,Grocery_Canned Goods_1042,224.5
1097,Snacks_Crackers_1097,6.66
1020,Beverages_Juices_1020,59.76
1013,Grocery_Cereals_1013,121.16
1007,Personal Care_Shampoo_1007,269.04
1007,Personal Care_Shampoo_1007,114.34
1014,Dairy_Butter_1014,23.49
1089,Electronics_Mobile Accessories_1089,112.12
1169,Beverages_Soft Drinks_1169,12.18
1150,Electronics_Batteries_1150,665.7
1039,Beverages_Soft Drinks_1039,25.91
1131,Snacks_Crackers_1131,46.94
1093,Snacks_Chips_1093,20.34
1070,Grocery_Canned Goods_1070,210.95
1052,Snacks_Crackers_1052,28.36
1102,Snacks_Biscuits_1102,18.31
1040,Electronics_Mobile Accessories_1040,215.94
1122,Dairy_Yogurt_1122,158.0
1068,Electronics_Chargers_1068,242.49
1044,Snacks_Biscuits_1044,43.58
1013,Grocery_Cereals_1013,106.89
1104,Grocery_Pasta_1104,63.36
1115,Household_Paper Products_1115,225.54
1046,Household_Paper Products_1046,197.84
1167,Grocery_Rice_1167,176.6
1166,Grocery_Spices_1166,251.52
1085,Personal Care_Skincare_1085,67.92
1103,Dairy_Milk_1103,163.15
1111,Snacks_Nuts_1111,21.36
1178,Beverages_Soft Drinks_1178,119.7
1032,Snacks_Chocolates_1032,12.89
1016,Grocery_Rice_1016,116.64
1129,Electronics_Chargers_1129,458.52
1103,Dairy_Milk_1103,115.17
1159,Electronics_Batteries_1159,151.37
1033,Household_Paper Products_1033,165.42
1088,Household_Cleaning Supplies_1088,35.98
1100,Electronics_Mobile Accessories_1100,18.21
1151,Electronics_Cables_1151,727.92
1148,Household_Cleaning Supplies_1148,182.28
1171,Personal Care_Toothpaste_1171,141.68
1148,Household_Cleaning Supplies_1148,136.71
1091,Dairy_Butter_1091,34.96
1129,Electronics_Chargers_1129,779.46
1033,Household_Paper Products_1033,82.71
1008,Personal Care_Shampoo_1008,224.1
1005,Household_Paper Products_1005,75.2
1094,Grocery_Rice_1094,59.91
1144,Household_Detergent_1144,61.45
1032,Snacks_Chocolates_1032,38.67
1010,Grocery_Rice_1010,49.29
1132,Dairy_Butter_1132,59.12
1168,Snacks_Chips_1168,81.25
1193,Beverages_Tea_1193,55.48
1087,Snacks_Crackers_1087,8.01
1043,Electronics_Batteries_1043,39.86
1077,Household_Cleaning Supplies_1077,47.6
1001,Electronics_Chargers_1001,699.4
1068,Electronics_Chargers_1068,190.18
1144,Household_Detergent_1144,24.58
1007,Personal Care_Shampoo_1007,171.51
1111,Snacks_Nuts_1111,21.36
1077,Household_Cleaning Supplies_1077,142.8
1126,Beverages_Soft Drinks_1126,51.4
1060,Household_Detergent_1060,160.75
1038,Electronics_Cables_1038,168.78
1051,Electronics_Cables_1051,303.25
1149,Electronics_Chargers_1149,414.32
1190,Dairy_Milk_1190,17.22
1046,Household_Paper Products_1046,116.38
1129,Electronics_Chargers_1129,458.52
1174,Electronics_Mobile Accessories_1174,409.44
1026,Snacks_Biscuits_1026,4.84
1190,Dairy_Milk_1190,51.66
1006,Beverages_Coffee_1006,53.65
1110,Grocery_Canned Goods_1110,18.41
1158,Snacks_Crackers_1158,18.54
1168,Snacks_Chips_1168,19.12
1113,Dairy_Cheese_1113,86.0
1043,Electronics_Batteries_1043,93.8
1041,Snacks_Nuts_1041,70.2
1153,Electronics_Batteries_1153,803.6
1017,Household_Paper Products_1017,43.23
1053,Snacks_Crackers_1053,11.65
1005,Household_Paper Products_1005,53.1
1074,Personal Care_Skincare_1074,159.81
1065,Electronics_Chargers_1065,604.64
1103,Dairy_Milk_1103,32.63
1027,Snacks_Chips_1027,5.14
1038,Electronics_Cables_1038,496.4
1022,Household_Cleaning Supplies_1022,233.0
1136,Personal Care_Shampoo_1136,153.75
1049,Electronics_Batteries_1049,200.88
1172,Electronics_Chargers_1172,96.43
1131,Snacks_Crackers_1131,23.47
1067,Grocery_Cereals_1067,126.39
1174,Electronics_Mobile Accessories_1174,1204.25
1107,Electronics_Mobile Accessories_1107,546.6
1113,Dairy_Cheese_1113,86.0
1139,Dairy_Cream_1139,38.6
1085,Personal Care_Skincare_1085,26.63
1104,Grocery_Pasta_1104,35.9
1009,Electronics_Batteries_1009,386.55
1090,Dairy_Cheese_1090,62.12
1079,Beverages_Juices_1079,8.84
1012,Beverages_Juices_1012,35.94
1055,Dairy_Butter_1055,18.94
1015,Dairy_Cream_1015,135.65
1188,Grocery_Spices_1188,86.6
1114,Electronics_Batteries_1114,152.42
1157,Household_Cleaning Supplies_1157,24.88
1179,Household_Cleaning Supplies_1179,49.02
1163,Household_Paper Products_1163,95.34
1172,Electronics_Chargers_1172,226.9
1174,Electronics_Mobile Accessories_1174,963.4
1177,Snacks_Chips_1177,17.04
1037,Electronics_Cables_1037,303.56
1069,Grocery_Spices_1069,153.2
1139,Dairy_Cream_1139,113.55
1101,Snacks_Crackers_1101,21.18
1042,Grocery_Canned Goods_1042,76.32
1133,Electronics_Mobile Accessories_1133,28.77
1141,Beverages_Coffee_1141,16.9
1038,Electronics_Cables_1038,506.34
1178,Beverages_Soft Drinks_1178,119.7
1001,Electronics_Chargers_1001,279.76
1109,Electronics_Batteries_1109,30.93
1097,Snacks_Crackers_1097,4.44
1118,Dairy_Milk_1118,40.28
1019,Electronics_Cables_1019,540.24
1015,Dairy_Cream_1015,69.18
1101,Snacks_Crackers_1101,74.76
1052,Snacks_Crackers_1052,56.72
1180,Grocery_Spices_1180,21.42
1156,Personal Care_Soap_1156,144.3
1167,Grocery_Rice_1167,220.75
1160,Snacks_Nuts_1160,6.18
1080,Snacks_Chips_1080,18.91
1064,Snacks_Biscuits_1064,15.03
1047,Household_Detergent_1047,122.76
1006,Beverages_Coffee_1006,64.38
1045,Electronics_Cables_1045,141.21
1081,Snacks_Nuts_1081,8.55
1170,Dairy_Yogurt_1170,18.1
1157,Household_Cleaning Supplies_1157,14.63
1069,Grocery_Spices_1069,32.56
1162,Dairy_Yogurt_1162,89.76
1097,Snacks_Crackers_1097,7.83
1092,Household_Detergent_1092,112.76
1167,Grocery_Rice_1167,150.12
1085,Personal Care_Skincare_1085,26.63
1088,Household_Cleaning Supplies_1088,17.99
1108,Dairy_Butter_1108,100.26
1060,Household_Detergent_1060,75.64
1093,Snacks_Chips_1093,33.9
1143,Dairy_Cheese_1143,87.78
1076,Snacks_Chocolates_1076,134.52
1120,Grocery_Cereals_1120,157.88
1161,Electronics_Batteries_1161,413.3
1059,Electronics_Cables_1059,18.05
1142,Electronics_Mobile Accessories_1142,46.92
1034,Household_Cleaning Supplies_1034,293.58
1183,Electronics_Batteries_1183,568.6
1022,Household_Cleaning Supplies_1022,186.4
1127,Grocery_Rice_1127,17.37
1182,Beverages_Tea_1182,84.12
1126,Beverages_Soft Drinks_1126,77.1
1128,Grocery_Spices_1128,132.9
1126,Beverages_Soft Drinks_1126,25.7
1024,Grocery_Canned Goods_1024,17.58
1116,Personal Care_Skincare_1116,132.8
1091,Dairy_Butter_1091,22.29
1126,Beverages_Soft Drinks_1126,77.1
1100,Electronics_Mobile Accessories_1100,15.48
1177,Snacks_Chips_1177,8.52
1167,Grocery_Rice_1167,220.75
1015,Dairy_Cream_1015,115.3
1045,Electronics_Cables_1045,600.15
1113,Dairy_Cheese_1113,101.16
1115,Household_Paper Products_1115,112.77
1186,Dairy_Yogurt_1186,5.46
1131,Snacks_Crackers_1131,117.35
1083,Dairy_Cheese_1083,13.88
1118,Dairy_Milk_1118,71.1
1182,Beverages_Tea_1182,35.76
1146,Snacks_Chocolates_1146,81.16
1111,Snacks_Nuts_1111,37.68
1155,Electronics_Mobile Accessories_1155,38.9
1131,Snacks_Crackers_1131,119.7
1132,Dairy_Butter_1132,59.12
1083,Dairy_Cheese_1083,70.8
1045,Electronics_Cables_1045,282.42
1144,Household_Detergent_1144,36.87
1075,Snacks_Crackers_1075,45.44
1028,Household_Paper Products_1028,177.55
1020,Beverages_Juices_1020,25.41
1199,Electronics_Cables_1199,689.67
1004,Beverages_Juices_1004,124.1
1178,Beverages_Soft Drinks_1178,23.94
1036,Electronics_Mobile Accessories_1036,228.18
1052,Snacks_Crackers_1052,33.36
1193,Beverages_Tea_1193,27.74
1070,Grocery_Canned Goods_1070,126.57
1019,Electronics_Cables_1019,211.86
1077,Household_Cleaning Supplies_1077,80.92
1094,Grocery_Rice_1094,119.82
1147,Snacks_Crackers_1147,105.78
1179,Household_Cleaning Supplies_1179,49.02
1045,Electronics_Cables_1045,706.05
1185,Personal Care_Toothpaste_1185,77.39
1194,Dairy_Butter_1194,8.19
1084,Household_Paper Products_1084,40.71
1164,Electronics_Cables_1164,196.24
1018,Personal Care_Deodorant_1018,46.89
1136,Personal Care_Shampoo_1136,301.45
1101,Snacks_Crackers_1101,21.18
1175,Household_Trash Bags_1175,254.3
1165,Personal Care_Skincare_1165,86.5
1195,Snacks_Chocolates_1195,83.68
1110,Grocery_Canned Goods_1110,36.82
1082,Household_Detergent_1082,267.96
1073,Electronics_Chargers_1073,481.52
1114,Electronics_Batteries_1114,129.56
1146,Snacks_Chocolates_1146,60.87
1102,Snacks_Biscuits_1102,54.93
1019,Electronics_Cables_1019,900.4
1052,Snacks_Crackers_1052,16.68
1005,Household_Paper Products_1005,53.1
1143,Dairy_Cheese_1143,73.15
1167,Grocery_Rice_1167,220.75
1129,Electronics_Chargers_1129,519.64
1139,Dairy_Cream_1139,136.26
1096,Electronics_Mobile Accessories_1096,481.5
1034,Household_Cleaning Supplies_1034,293.58
1022,Household_Cleaning Supplies_1022,46.6
1139,Dairy_Cream_1139,90.84
1009,Electronics_Batteries_1009,272.85
1035,Electronics_Batteries_1035,1226.9
1018,Personal Care_Deodorant_1018,140.67
1078,Electronics_Cables_1078,359.46
1142,Electronics_Mobile Accessories_1142,26.58
1057,Beverages_Tea_1057,137.4
1040,Electronics_Mobile Accessories_1040,338.72
1076,Snacks_Chocolates_1076,57.18
1041,Snacks_Nuts_1041,70.2
1178,Beverages_Soft Drinks_1178,101.75
1165,Personal Care_Skincare_1165,44.1
1045,Electronics_Cables_1045,720.18
1036,Electronics_Mobile Accessories_1036,456.36
1126,Beverages_Soft Drinks_1126,87.36
1069,Grocery_Spices_1069,191.5
1009,Electronics_Batteries_1009,77.31
1021,Grocery_Canned Goods_1021,28.83
1200,Beverages_Juices_1200,44.94
1032,Snacks_Chocolates_1032,75.8
1061,Personal Care_Skincare_1061,45.75
1130,Snacks_Nuts_1130,85.98
1077,Household_Cleaning Supplies_1077,242.76
1102,Snacks_Biscuits_1102,64.62
1069,Grocery_Spices_1069,162.8
1197,Electronics_Mobile Accessories_1197,17.58
1035,Electronics_Batteries_1035,245.38
1121,Grocery_Rice_1121,81.3
1008,Personal Care_Shampoo_1008,112.05
1020,Beverages_Juices_1020,29.88
1149,Electronics_Chargers_1149,440.2
1193,Beverages_Tea_1193,11.79
1138,Household_Cleaning Supplies_1138,277.68
1069,Grocery_Spices_1069,97.68
1147,Snacks_Crackers_1147,52.89
1130,Snacks_Nuts_1130,16.86
1122,Dairy_Yogurt_1122,94.8
1149,Electronics_Chargers_1149,414.32
1193,Beverages_Tea_1193,23.58
1045,Electronics_Cables_1045,240.06
1054,Snacks_Chips_1054,16.76
1130,Snacks_Nuts_1130,57.32
1046,Household_Paper Products_1046,296.76
1004,Beverages_Juices_1004,148.92
1170,Dairy_Yogurt_1170,127.8
1115,Household_Paper Products_1115,75.18
1030,Dairy_Cream_1030,132.24
1007,Personal Care_Shampoo_1007,134.52
1038,Electronics_Cables_1038,297.84
1063,Snacks_Chocolates_1063,32.44
1170,Dairy_Yogurt_1170,21.3
1113,Dairy_Cheese_1113,50.58
1002,Dairy_Cream_1002,13.73
1172,Electronics_Chargers_1172,96.43
1123,Beverages_Water_1123,16.7
1089,Electronics_Mobile Accessories_1089,168.18
1126,Beverages_Soft Drinks_1126,43.68
1117,Snacks_Crackers_1117,16.9
1024,Grocery_Canned Goods_1024,17.58
1005,Household_Paper Products_1005,30.08
1079,Beverages_Juices_1079,26.52
1164,Electronics_Cables_1164,500.4
1144,Household_Detergent_1144,24.58
1106,Snacks_Chocolates_1106,11.28
1153,Electronics_Batteries_1153,136.61
1085,Personal Care_Skincare_1085,79.89
1087,Snacks_Crackers_1087,32.04
1058,Personal Care_Soap_1058,153.24
1137,Snacks_Nuts_1137,34.26
1093,Snacks_Chips_1093,20.34
1182,Beverages_Tea_1182,47.68
1056,Snacks_Nuts_1056,25.4
1040,Electronics_Mobile Accessories_1040,431.88
1143,Dairy_Cheese_1143,14.63
1184,Snacks_Chocolates_1184,57.15
1115,Household_Paper Products_1115,265.32
1102,Snacks_Biscuits_1102,54.93
1137,Snacks_Nuts_1137,40.32
1146,Snacks_Chocolates_1146,34.5
1097,Snacks_Crackers_1097,10.44
1170,Dairy_Yogurt_1170,72.4
1124,Dairy_Cheese_1124,47.24
1179,Household_Cleaning Supplies_1179,49.02
1019,Electronics_Cables_1019,180.08
1192,Dairy_Milk_1192,21.97
1143,Dairy_Cheese_1143,43.89
1151,Electronics_Cables_1151,142.73
1137,Snacks_Nuts_1137,40.32
1142,Electronics_Mobile Accessories_1142,39.87
1116,Personal Care_Skincare_1116,332.0
1044,Snacks_Biscuits_1044,130.74
1127,Grocery_Rice_1127,81.72
1094,Grocery_Rice_1094,47.0
1039,Beverages_Soft Drinks_1039,51.82
1173,Electronics_Batteries_1173,278.08
1125,Personal Care_Toothpaste_1125,26.97
1085,Personal Care_Skincare_1085,113.2
1041,Snacks_Nuts_1041,13.76
1141,Beverages_Coffee_1141,50.7
1011,Personal Care_Shampoo_1011,86.55
1166,Grocery_Spices_1166,41.92
1181,Personal Care_Soap_1181,98.46
1190,Dairy_Milk_1190,68.88
1042,Grocery_Canned Goods_1042,179.6
1082,Household_Detergent_1082,178.64
1113,Dairy_Cheese_1113,21.5
1022,Household_Cleaning Supplies_1022,164.46
1048,Snacks_Biscuits_1048,11.79
1053,Snacks_Crackers_1053,9.9
1038,Electronics_Cables_1038,421.95
1011,Personal Care_Shampoo_1011,40.74
1170,Dairy_Yogurt_1170,85.2
1023,Personal Care_Toothpaste_1023,155.1
1173,Electronics_Batteries_1173,695.2
1127,Grocery_Rice_1127,52.11
1017,Household_Paper Products_1017,172.92
1112,Household_Paper Products_1112,20.76
1063,Snacks_Chocolates_1063,48.66
1024,Grocery_Canned Goods_1024,29.88
1009,Electronics_Batteries_1009,90.95
1098,Electronics_Mobile Accessories_1098,88.0
1030,Dairy_Cream_1030,88.16
1014,Dairy_Butter_1014,15.66
1059,Electronics_Cables_1059,18.05
1097,Snacks_Crackers_1097,8.88
1002,Dairy_Cream_1002,70.02
1013,Grocery_Cereals_1013,60.58
1045,Electronics_Cables_1045,141.21
1027,Snacks_Chips_1027,6.05
1016,Grocery_Rice_1016,33.04
1073,Electronics_Chargers_1073,102.32
1100,Electronics_Mobile Accessories_1100,72.84
1188,Grocery_Spices_1188,101.9
1175,Household_Trash Bags_1175,50.86
1052,Snacks_Crackers_1052,16.68
1018,Personal Care_Deodorant_1018,46.89
1015,Dairy_Cream_1015,81.39
1158,Snacks_Crackers_1158,7.27
1089,Electronics_Mobile Accessories_1089,263.8
1070,Grocery_Canned Goods_1070,126.57
1150,Electronics_Batteries_1150,399.42
1109,Electronics_Batteries_1109,72.78
1038,Electronics_Cables_1038,253.17
1134,Household_Paper Products_1134,58.8
1197,Electronics_Mobile Accessories_1197,44.82
1074,Personal Care_Skincare_1074,376.02
1074,Personal Care_Skincare_1074,266.35
1136,Personal Care_Shampoo_1136,241.16
1014,Dairy_Butter_1014,6.66
1118,Dairy_Milk_1118,47.4
1197,Electronics_Mobile Accessories_1197,44.82
1046,Household_Paper Products_1046,148.38
1199,Electronics_Cables_1199,781.64
1171,Personal Care_Toothpaste_1171,70.84
1152,Personal Care_Toothpaste_1152,137.55
1032,Snacks_Chocolates_1032,51.56
1161,Electronics_Batteries_1161,210.78
1060,Household_Detergent_1060,160.75
1167,Grocery_Rice_1167,37.53
1019,Electronics_Cables_1019,180.08
1175,Household_Trash Bags_1175,101.72
1043,Electronics_Batteries_1043,99.65
1050,Snacks_Chips_1050,45.48
1096,Electronics_Mobile Accessories_1096,113.29
1016,Grocery_Rice_1016,66.08
1124,Dairy_Cheese_1124,94.48
1035,Electronics_Batteries_1035,625.71
1011,Personal Care_Shampoo_1011,101.85
1191,Dairy_Butter_1191,9.9
1038,Electronics_Cables_1038,168.78
1199,Electronics_Cables_1199,195.41
1152,Personal Care_Toothpaste_1152,183.4
1065,Electronics_Chargers_1065,755.8
1156,Personal Care_Soap_1156,135.8
1135,Household_Trash Bags_1135,50.49
1178,Beverages_Soft Drinks_1178,47.88
1099,Personal Care_Toothpaste_1099,84.72
1006,Beverages_Coffee_1006,64.38
1163,Household_Paper Products_1163,224.34
1014,Dairy_Butter_1014,31.32
1105,Beverages_Water_1105,85.2
1073,Electronics_Chargers_1073,102.32
1196,Grocery_Pasta_1196,25.45
1016,Grocery_Rice_1016,66.08
1147,Snacks_Crackers_1147,103.7
1182,Beverages_Tea_1182,14.02
1160,Snacks_Nuts_1160,21.0
1152,Personal Care_Toothpaste_1152,275.1
1104,Grocery_Pasta_1104,71.8
1081,Snacks_Nuts_1081,10.06
1125,Personal Care_Toothpaste_1125,22.92
1123,Beverages_Water_1123,19.64
1172,Electronics_Chargers_1172,340.35
1126,Beverages_Soft Drinks_1126,87.36
1086,Grocery_Rice_1086,12.8
1008,Personal Care_Shampoo_1008,224.1
1101,Snacks_Crackers_1101,42.36
1021,Grocery_Canned Goods_1021,86.49
1168,Snacks_Chips_1168,97.5
1066,Household_Cleaning Supplies_1066,84.62
1048,Snacks_Biscuits_1048,70.74
1180,Grocery_Spices_1180,14.28
1095,Snacks_Chocolates_1095,83.68
1064,Snacks_Biscuits_1064,45.09
1040,Electronics_Mobile Accessories_1040,508.08
1094,Grocery_Rice_1094,79.88
1026,Snacks_Biscuits_1026,4.84
1119,Grocery_Pasta_1119,180.35
1164,Electronics_Cables_1164,1177.44
1158,Snacks_Crackers_1158,37.08
1192,Dairy_Milk_1192,18.67
1016,Grocery_Rice_1016,82.6
1021,Grocery_Canned Goods_1021,57.66
1153,Electronics_Batteries_1153,409.83
1185,Personal Care_Toothpaste_1185,65.78
1175,Household_Trash Bags_1175,50.86
1112,Household_Paper Products_1112,8.82
1095,Snacks_Chocolates_1095,83.68
1020,Beverages_Juices_1020,29.88
1175,Household_Trash Bags_1175,239.36
1119,Grocery_Pasta_1119,61.32
1200,Beverages_Juices_1200,19.11
1049,Electronics_Batteries_1049,401.76
1043,Electronics_Batteries_1043,99.65
1126,Beverages_Soft Drinks_1126,21.84
1105,Beverages_Water_1105,43.44
1189,Electronics_Batteries_1189,66.29
1138,Household_Cleaning Supplies_1138,39.34
1133,Electronics_Mobile Accessories_1133,101.55
1135,Household_Trash Bags_1135,151.47
1017,Household_Paper Products_1017,220.5
1101,Snacks_Crackers_1101,63.54
1102,Snacks_Biscuits_1102,86.16
1110,Grocery_Canned Goods_1110,93.9
1079,Beverages_Juices_1079,13.26
1021,Grocery_Canned Goods_1021,57.66
1159,Electronics_Batteries_1159,151.37
1027,Snacks_Chips_1027,25.7
1120,Grocery_Cereals_1120,197.35
1090,Dairy_Cheese_1090,62.12
1085,Personal Care_Skincare_1085,67.92
1070,Grocery_Canned Goods_1070,143.44
1092,Household_Detergent_1092,23.96
1147,Snacks_Crackers_1147,52.89
1195,Snacks_Chocolates_1195,53.34
1177,Snacks_Chips_1177,4.82
1097,Snacks_Crackers_1097,6.66
1041,Snacks_Nuts_1041,13.76
1171,Personal Care_Toothpaste_1171,70.84
1139,Dairy_Cream_1139,57.9
1019,Electronics_Cables_1019,900.4
1199,Electronics_Cables_1199,586.23
1185,Personal Care_Toothpaste_1185,386.95
1002,Dairy_Cream_1002,58.35
1072,Electronics_Chargers_1072,1429.56
1092,Household_Detergent_1092,84.57
1080,Snacks_Chips_1080,89.0
1149,Electronics_Chargers_1149,103.58
1026,Snacks_Biscuits_1026,9.68
1076,Snacks_Chocolates_1076,19.06
1118,Dairy_Milk_1118,94.8
1170,Dairy_Yogurt_1170,72.4
1157,Household_Cleaning Supplies_1157,12.44
1080,Snacks_Chips_1080,111.25
1147,Snacks_Crackers_1147,82.96
1034,Household_Cleaning Supplies_1034,287.8
1116,Personal Care_Skincare_1116,390.6
1167,Grocery_Rice_1167,176.6
1047,Household_Detergent_1047,92.07
1130,Snacks_Nuts_1130,71.65
1008,Personal Care_Shampoo_1008,112.05
1120,Grocery_Cereals_1120,197.35
1145,Household_Trash Bags_1145,38.96
1165,Personal Care_Skincare_1165,14.7
1197,Electronics_Mobile Accessories_1197,89.64
1143,Dairy_Cheese_1143,34.42
1121,Grocery_Rice_1121,108.4
1151,Electronics_Cables_1151,121.32
1199,Electronics_Cables_1199,977.05
1147,Snacks_Crackers_1147,17.63
1023,Personal Care_Toothpaste_1023,258.5
1010,Grocery_Rice_1010,13.97
1103,Dairy_Milk_1103,97.89
1064,Snacks_Biscuits_1064,70.72
1015,Dairy_Cream_1015,46.12
1186,Dairy_Yogurt_1186,4.64
1067,Grocery_Cereals_1067,148.71
1028,Household_Paper Products_1028,213.06
1056,Snacks_Nuts_1056,30.48
1050,Snacks_Chips_1050,90.96
1003,Household_Cleaning Supplies_1003,40.8
1133,Electronics_Mobile Accessories_1133,101.55
1041,Snacks_Nuts_1041,13.76
1148,Household_Cleaning Supplies_1148,321.66
1121,Grocery_Rice_1121,191.28
1161,Electronics_Batteries_1161,351.3
1028,Household_Paper Products_1028,83.56
1034,Household_Cleaning Supplies_1034,287.8
1181,Personal Care_Soap_1181,32.82
1026,Snacks_Biscuits_1026,9.68
1107,Electronics_Mobile Accessories_1107,160.77
1023,Personal Care_Toothpaste_1023,121.64
1115,Household_Paper Products_1115,88.44
1093,Snacks_Chips_1093,13.56
1010,Grocery_Rice_1010,13.97
1093,Snacks_Chips_1093,7.98
1002,Dairy_Cream_1002,13.73
1010,Grocery_Rice_1010,13.97
1051,Electronics_Cables_1051,214.05
1047,Household_Detergent_1047,122.76
1071,Grocery_Canned Goods_1071,23.35
1170,Dairy_Yogurt_1170,72.4
1109,Electronics_Batteries_1109,181.95
1145,Household_Trash Bags_1145,38.96
1025,Household_Detergent_1025,33.92
1139,Dairy_Cream_1139,57.9
1142,Electronics_Mobile Accessories_1142,46.92
1197,Electronics_Mobile Accessories_1197,29.88
